table_name,column_name,total_rows,filled_count,fillrate,fillrate_float,table_name_upper,japanese_name,description,code_values,priority
jvd_hr,yobi_4_2c,34548,34548,100.0,100.0,JVD_HR,yobi_4_2c,yobi_4_2cフィールド,,A
jvd_hr,yobi_4_3a,34548,34548,100.0,100.0,JVD_HR,yobi_4_3a,yobi_4_3aフィールド,,A
jvd_hr,yobi_4_3b,34548,34548,100.0,100.0,JVD_HR,yobi_4_3b,yobi_4_3bフィールド,,A
jvd_hr,yobi_4_3c,34548,34548,100.0,100.0,JVD_HR,yobi_4_3c,yobi_4_3cフィールド,,A
jrd_bac,juryo_shubetsu_code,110,110,100.0,100.0,JRD_BAC,重量種別コード,負担重量の決め方,1:馬齢重量 2:定量 3:別定 4:ハンデキャップ,B
jrd_bac,jusho_kaiji,110,110,100.0,100.0,JRD_BAC,重賞回次,重賞競走の回数,例:第160回,B
jrd_bac,kaisai_kubun,110,110,100.0,100.0,JRD_BAC,開催区分,開催主催者の区分,1:JRA 2:地方 3:海外,B
jrd_bac,kyoso_joken_code,110,110,100.0,100.0,JRD_BAC,競走条件コード,レースの適用条件コード,702等の条件コード,B
jrd_bac,kyoso_kigo_code,110,110,100.0,100.0,JRD_BAC,競走記号コード,競走の適用条件の組み合わせ,複合コード,B
jrd_bac,kyoso_shubetsu_code,110,110,100.0,100.0,JRD_BAC,競走種別コード,年齢・種別による競走区分,11:2歳 12:3歳 13:3歳以上 14:4歳以上 16:4歳以上牝 20:障害,B
jrd_bac,kyosomei,110,110,100.0,100.0,JRD_BAC,競走名,レースの正式名称,最大60バイト,B
jrd_bac,kyosomei_ryakusho_4,110,110,100.0,100.0,JRD_BAC,競走名略称4文字,4文字以内の略称,,B
jrd_bac,kyosomei_ryakusho_9,110,110,100.0,100.0,JRD_BAC,競走名略称9文字,9文字以内の略称,例:天皇賞(春),B
jrd_bac,toroku_tosu,110,110,100.0,100.0,JRD_BAC,登録頭数,エントリーした頭数,,B
jrd_bac,win5_flag,110,110,100.0,100.0,JRD_BAC,WIN5フラグ,WIN5対象レースの有無,0:なし 1:WIN5対象,B
jrd_bac,yobi_1,110,110,100.0,100.0,JRD_BAC,予備1,予備フィールド1（将来の拡張用）,,B
jvd_jg,bamei,808218,808218,100.0,100.0,JVD_JG,馬名,競走馬の正式名称,最大36バイト(全角),B
jvd_jg,data_kubun,808218,808218,100.0,100.0,JVD_JG,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,B
jvd_jg,data_sakusei_nengappi,808218,808218,100.0,100.0,JVD_JG,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,B
jvd_jg,jogai_jotai_kubun,808218,808218,100.0,100.0,JVD_JG,jogai_jotai_kubun,jogai_jotai_kubunフィールド,,B
jvd_jg,ketto_toroku_bango,808218,808218,100.0,100.0,JVD_JG,血統登録番号,馬の一意識別番号（JRA公式）,10桁数字,B
jvd_jg,record_id,808218,808218,100.0,100.0,JVD_JG,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,B
jvd_jg,shusso_kubun,808218,808218,100.0,100.0,JVD_JG,shusso_kubun,shusso_kubunフィールド,,B
jvd_jg,shutsuba_tohyo_uketsuke,808218,808218,100.0,100.0,JVD_JG,shutsuba_tohyo_uketsuke,shutsuba_tohyo_uketsukeフィールド,,B
jvd_um,dirt_middle,211788,211788,100.0,100.0,JVD_UM,dirt_middle,dirt_middleフィールド,,B
jvd_um,dirt_migi,211788,211788,100.0,100.0,JVD_UM,dirt_migi,dirt_migiフィールド,,B
jvd_um,dirt_omo,211788,211788,100.0,100.0,JVD_UM,dirt_omo,dirt_omoフィールド,,B
jvd_um,dirt_ryo,211788,211788,100.0,100.0,JVD_UM,dirt_ryo,dirt_ryoフィールド,,B
jvd_um,dirt_short,211788,211788,100.0,100.0,JVD_UM,dirt_short,dirt_shortフィールド,,B
jvd_um,dirt_yayaomo,211788,211788,100.0,100.0,JVD_UM,dirt_yayaomo,dirt_yayaomoフィールド,,B
jvd_um,heichi_fukashokin_ruikei,211788,211788,100.0,100.0,JVD_UM,heichi_fukashokin_ruikei,heichi_fukashokin_ruikeiフィールド,,B
jvd_um,heichi_honshokin_ruikei,211788,211788,100.0,100.0,JVD_UM,heichi_honshokin_ruikei,heichi_honshokin_ruikeiフィールド,,B
jvd_um,heichi_shutokushokin_ruikei,211788,211788,100.0,100.0,JVD_UM,heichi_shutokushokin_ruikei,heichi_shutokushokin_ruikeiフィールド,,B
jvd_um,hinshu_code,211788,211788,100.0,100.0,JVD_UM,品種コード,馬の品種,01:サラブレッド 02:アングロアラブ 03:アラブ,B
jvd_um,ketto_joho_01a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_01a,ketto_joho_01aフィールド,,B
jvd_um,ketto_joho_01b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_01b,ketto_joho_01bフィールド,,B
jvd_um,ketto_joho_02a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_02a,ketto_joho_02aフィールド,,B
jvd_um,ketto_joho_02b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_02b,ketto_joho_02bフィールド,,B
jvd_um,ketto_joho_03a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_03a,ketto_joho_03aフィールド,,B
jvd_um,ketto_joho_03b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_03b,ketto_joho_03bフィールド,,B
jvd_um,ketto_joho_04a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_04a,ketto_joho_04aフィールド,,B
jvd_um,ketto_joho_04b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_04b,ketto_joho_04bフィールド,,B
jvd_um,ketto_joho_05a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_05a,ketto_joho_05aフィールド,,B
jvd_um,ketto_joho_05b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_05b,ketto_joho_05bフィールド,,B
jvd_um,ketto_joho_06a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_06a,ketto_joho_06aフィールド,,B
jvd_um,ketto_joho_06b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_06b,ketto_joho_06bフィールド,,B
jvd_um,ketto_joho_07a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_07a,ketto_joho_07aフィールド,,B
jvd_um,ketto_joho_07b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_07b,ketto_joho_07bフィールド,,B
jvd_um,ketto_joho_08a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_08a,ketto_joho_08aフィールド,,B
jvd_um,ketto_joho_08b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_08b,ketto_joho_08bフィールド,,B
jvd_um,ketto_joho_09a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_09a,ketto_joho_09aフィールド,,B
jvd_um,ketto_joho_09b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_09b,ketto_joho_09bフィールド,,B
jvd_um,ketto_joho_10a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_10a,ketto_joho_10aフィールド,,B
jvd_um,ketto_joho_10b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_10b,ketto_joho_10bフィールド,,B
jvd_um,ketto_joho_11a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_11a,ketto_joho_11aフィールド,,B
jvd_um,ketto_joho_11b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_11b,ketto_joho_11bフィールド,,B
jvd_um,ketto_joho_12a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_12a,ketto_joho_12aフィールド,,B
jvd_um,ketto_joho_12b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_12b,ketto_joho_12bフィールド,,B
jvd_um,ketto_joho_13a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_13a,ketto_joho_13aフィールド,,B
jvd_um,ketto_joho_13b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_13b,ketto_joho_13bフィールド,,B
jvd_um,ketto_joho_14a,211788,211788,100.0,100.0,JVD_UM,ketto_joho_14a,ketto_joho_14aフィールド,,B
jvd_um,ketto_joho_14b,211788,211788,100.0,100.0,JVD_UM,ketto_joho_14b,ketto_joho_14bフィールド,,B
jvd_um,ketto_toroku_bango,211788,211788,100.0,100.0,JVD_UM,血統登録番号,馬の一意識別番号（JRA公式）,10桁数字,B
jvd_um,kyakushitsu_keiko,211788,211788,100.0,100.0,JVD_UM,kyakushitsu_keiko,kyakushitsu_keikoフィールド,,B
jvd_um,massho_kubun,211788,211788,100.0,100.0,JVD_UM,massho_kubun,massho_kubunフィールド,,B
jvd_um,massho_nengappi,211788,211788,100.0,100.0,JVD_UM,年月日,YYYYMMDD形式の日付,,B
jvd_um,moshoku_code,211788,211788,100.0,100.0,JVD_UM,毛色コード,馬の毛色,01:栗毛 02:鹿毛 03:黒鹿毛 04:青鹿毛 05:青毛 06:芦毛 07:白毛 09:栃栗毛,B
jvd_um,record_id,211788,211788,100.0,100.0,JVD_UM,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,B
jvd_um,sanchimei,211788,211788,100.0,100.0,JVD_UM,産地名,生産地名（国内:都道府県、外国:国名）,,B
jvd_um,seinengappi,211788,211788,100.0,100.0,JVD_UM,生年月日,馬の生年月日,YYYYMMDD形式,B
jvd_um,seisansha_code,211788,211788,100.0,100.0,JVD_UM,生産者コード,生産牧場の固有コード,,B
jvd_um,seisanshamei,211788,211788,100.0,100.0,JVD_UM,seisanshamei,seisanshameiフィールド,,B
jvd_um,shiba_choku,211788,211788,100.0,100.0,JVD_UM,shiba_choku,shiba_chokuフィールド,,B
jvd_um,shiba_furyo,211788,211788,100.0,100.0,JVD_UM,shiba_furyo,shiba_furyoフィールド,,B
jvd_um,shiba_hidari,211788,211788,100.0,100.0,JVD_UM,shiba_hidari,shiba_hidariフィールド,,B
jvd_um,shiba_long,211788,211788,100.0,100.0,JVD_UM,shiba_long,shiba_longフィールド,,B
jvd_um,shiba_middle,211788,211788,100.0,100.0,JVD_UM,shiba_middle,shiba_middleフィールド,,B
jvd_um,shiba_migi,211788,211788,100.0,100.0,JVD_UM,shiba_migi,shiba_migiフィールド,,B
jvd_um,shiba_omo,211788,211788,100.0,100.0,JVD_UM,shiba_omo,shiba_omoフィールド,,B
jvd_um,shiba_ryo,211788,211788,100.0,100.0,JVD_UM,shiba_ryo,shiba_ryoフィールド,,B
jvd_um,shiba_short,211788,211788,100.0,100.0,JVD_UM,shiba_short,shiba_shortフィールド,,B
jvd_um,shiba_yayaomo,211788,211788,100.0,100.0,JVD_UM,shiba_yayaomo,shiba_yayaomoフィールド,,B
jvd_um,shogai,211788,211788,100.0,100.0,JVD_UM,shogai,shogaiフィールド,,B
jvd_um,shogai_fukashokin_ruikei,211788,211788,100.0,100.0,JVD_UM,shogai_fukashokin_ruikei,shogai_fukashokin_ruikeiフィールド,,B
jvd_um,shogai_furyo,211788,211788,100.0,100.0,JVD_UM,shogai_furyo,shogai_furyoフィールド,,B
jvd_um,shogai_honshokin_ruikei,211788,211788,100.0,100.0,JVD_UM,shogai_honshokin_ruikei,shogai_honshokin_ruikeiフィールド,,B
jvd_um,shogai_omo,211788,211788,100.0,100.0,JVD_UM,shogai_omo,shogai_omoフィールド,,B
jvd_um,shogai_ryo,211788,211788,100.0,100.0,JVD_UM,shogai_ryo,shogai_ryoフィールド,,B
jvd_um,shogai_shutokushokin_ruikei,211788,211788,100.0,100.0,JVD_UM,shogai_shutokushokin_ruikei,shogai_shutokushokin_ruikeiフィールド,,B
jvd_um,shogai_yayaomo,211788,211788,100.0,100.0,JVD_UM,shogai_yayaomo,shogai_yayaomoフィールド,,B
jvd_um,shotai_chiikimei,211788,211788,100.0,100.0,JVD_UM,shotai_chiikimei,shotai_chiikimeiフィールド,,B
jvd_um,sogo,211788,211788,100.0,100.0,JVD_UM,sogo,sogoフィールド,,B
jvd_um,toroku_nengappi,211788,211788,100.0,100.0,JVD_UM,年月日,YYYYMMDD形式の日付,,B
jvd_um,toroku_race_su,211788,211788,100.0,100.0,JVD_UM,toroku_race_su,toroku_race_suフィールド,,B
jvd_um,tozai_shozoku_code,211788,211788,100.0,100.0,JVD_UM,東西所属コード,馬の東西所属,1:東(美浦) 2:西(栗東) 3:地方 4:外国,B
jvd_um,umakigo_code,211788,211788,100.0,100.0,JVD_UM,馬記号コード,馬の特別出走資格や産地を示す記号,00:なし 01:○抽 02:□抽 03:○父 04:○外 05:○地 06:○招 08:○父○外 09:○父○地,B
jvd_um,yobi_1,211788,211788,100.0,100.0,JVD_UM,予備1,予備フィールド1（将来の拡張用）,,B
jvd_um,zaikyu_flag,211788,211788,100.0,100.0,JVD_UM,zaikyuフラグ,zaikyuのフラグ,0:なし 1:あり,B
jvd_bn,banushi_code,8660,8660,100.0,100.0,JVD_BN,馬主コード,馬主の固有コード,5桁英数字,C
jvd_bn,banushimei,8660,8660,100.0,100.0,JVD_BN,馬主名,馬主の氏名または法人名,最大64バイト,C
jvd_bn,banushimei_eur,8660,8660,100.0,100.0,JVD_BN,banushimei_eur,banushimei_eurフィールド,,C
jvd_bn,banushimei_hankaku_kana,8660,8660,100.0,100.0,JVD_BN,banushimei_hankaku_kana,banushimei_hankaku_kanaフィールド,,C
jvd_bn,banushimei_hojinkaku,8660,8660,100.0,100.0,JVD_BN,banushimei_hojinkaku,banushimei_hojinkakuフィールド,,C
jvd_bn,data_kubun,8660,8660,100.0,100.0,JVD_BN,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_bn,data_sakusei_nengappi,8660,8660,100.0,100.0,JVD_BN,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_bn,fukushoku_hyoji,8660,8660,100.0,100.0,JVD_BN,fukushoku_hyoji,fukushoku_hyojiフィールド,,C
jvd_bn,record_id,8660,8660,100.0,100.0,JVD_BN,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_bn,seiseki_joho_1,8660,8660,100.0,100.0,JVD_BN,seiseki_joho_1,seiseki_joho_1フィールド,,C
jvd_bn,seiseki_joho_2,8660,8660,100.0,100.0,JVD_BN,seiseki_joho_2,seiseki_joho_2フィールド,,C
jvd_br,data_kubun,10710,10710,100.0,100.0,JVD_BR,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_br,data_sakusei_nengappi,10710,10710,100.0,100.0,JVD_BR,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_br,record_id,10710,10710,100.0,100.0,JVD_BR,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_br,seisansha_jusho_jichishomei,10710,10710,100.0,100.0,JVD_BR,seisansha_jusho_jichishomei,seisansha_jusho_jichishomeiフィールド,,C
jvd_br,seisanshamei,10710,10710,100.0,100.0,JVD_BR,seisanshamei,seisanshameiフィールド,,C
jvd_br,seisanshamei_eur,10710,10710,100.0,100.0,JVD_BR,seisanshamei_eur,seisanshamei_eurフィールド,,C
jvd_br,seisanshamei_hankaku_kana,10710,10710,100.0,100.0,JVD_BR,seisanshamei_hankaku_kana,seisanshamei_hankaku_kanaフィールド,,C
jvd_br,seisanshamei_hojinkaku,10710,10710,100.0,100.0,JVD_BR,seisanshamei_hojinkaku,seisanshamei_hojinkakuフィールド,,C
jvd_br,seiseki_joho_1,10710,10710,100.0,100.0,JVD_BR,seiseki_joho_1,seiseki_joho_1フィールド,,C
jvd_br,seiseki_joho_2,10710,10710,100.0,100.0,JVD_BR,seiseki_joho_2,seiseki_joho_2フィールド,,C
jvd_bt,data_kubun,92,92,100.0,100.0,JVD_BT,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_bt,data_sakusei_nengappi,92,92,100.0,100.0,JVD_BT,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_bt,hanshoku_toroku_bango,92,92,100.0,100.0,JVD_BT,hanshoku_toroku_bango,hanshoku_toroku_bangoフィールド,,C
jvd_bt,keito_setsumei,92,92,100.0,100.0,JVD_BT,keito_setsumei,keito_setsumeiフィールド,,C
jvd_bt,record_id,92,92,100.0,100.0,JVD_BT,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_ch,chokyoshimei,1472,1472,100.0,100.0,JVD_CH,chokyoshimei,chokyoshimeiフィールド,,C
jvd_ch,chokyoshimei_eur,1472,1472,100.0,100.0,JVD_CH,chokyoshimei_eur,chokyoshimei_eurフィールド,,C
jvd_ch,chokyoshimei_hankaku_kana,1472,1472,100.0,100.0,JVD_CH,chokyoshimei_hankaku_kana,chokyoshimei_hankaku_kanaフィールド,,C
jvd_ch,chokyoshimei_ryakusho,1472,1472,100.0,100.0,JVD_CH,chokyoshimei_ryakusho,chokyoshimei_ryakushoフィールド,,C
jvd_ch,data_kubun,1472,1472,100.0,100.0,JVD_CH,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_ch,data_sakusei_nengappi,1472,1472,100.0,100.0,JVD_CH,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_ch,jushoshori_joho_1,1472,1472,100.0,100.0,JVD_CH,jushoshori_joho_1,jushoshori_joho_1フィールド,,C
jvd_ch,jushoshori_joho_2,1472,1472,100.0,100.0,JVD_CH,jushoshori_joho_2,jushoshori_joho_2フィールド,,C
jvd_ch,jushoshori_joho_3,1472,1472,100.0,100.0,JVD_CH,jushoshori_joho_3,jushoshori_joho_3フィールド,,C
jvd_ch,massho_kubun,1472,1472,100.0,100.0,JVD_CH,massho_kubun,massho_kubunフィールド,,C
jvd_ch,menkyo_kofu_nengappi,1472,1472,100.0,100.0,JVD_CH,年月日,YYYYMMDD形式の日付,,C
jvd_ch,menkyo_massho_nengappi,1472,1472,100.0,100.0,JVD_CH,年月日,YYYYMMDD形式の日付,,C
jvd_ch,record_id,1472,1472,100.0,100.0,JVD_CH,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_ch,seibetsu_kubun,1472,1472,100.0,100.0,JVD_CH,seibetsu_kubun,seibetsu_kubunフィールド,,C
jvd_ch,seinengappi,1472,1472,100.0,100.0,JVD_CH,生年月日,馬の生年月日,YYYYMMDD形式,C
jvd_ch,seiseki_joho_1,1472,1472,100.0,100.0,JVD_CH,seiseki_joho_1,seiseki_joho_1フィールド,,C
jvd_ch,seiseki_joho_2,1472,1472,100.0,100.0,JVD_CH,seiseki_joho_2,seiseki_joho_2フィールド,,C
jvd_ch,seiseki_joho_3,1472,1472,100.0,100.0,JVD_CH,seiseki_joho_3,seiseki_joho_3フィールド,,C
jvd_ch,shotai_chiikimei,1472,1472,100.0,100.0,JVD_CH,shotai_chiikimei,shotai_chiikimeiフィールド,,C
jvd_cs,course_kaishu_nengappi,119,119,100.0,100.0,JVD_CS,年月日,YYYYMMDD形式の日付,,C
jvd_cs,course_setsumei,119,119,100.0,100.0,JVD_CS,course_setsumei,course_setsumeiフィールド,,C
jvd_cs,data_kubun,119,119,100.0,100.0,JVD_CS,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_cs,data_sakusei_nengappi,119,119,100.0,100.0,JVD_CS,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_cs,keibajo_code,119,119,100.0,100.0,JVD_CS,競馬場コード,競馬場の識別コード,01:札幌 02:函館 03:福島 04:新潟 05:東京 06:中山 07:中京 08:京都 09:阪神 10:小倉,C
jvd_cs,kyori,119,119,100.0,100.0,JVD_CS,距離,コースの競走距離,単位:m 例:1600,C
jvd_cs,record_id,119,119,100.0,100.0,JVD_CS,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_cs,track_code,119,119,100.0,100.0,JVD_CS,トラックコード,芝・ダート・内外・向きの組み合わせ,10:芝右 11:芝右外 15:芝左 16:芝左外 17:芝直線 20:ダート右 21:ダート右外 25:ダート左 26:ダート左外 51:障害(芝),C
jvd_hc,chokyo_jikoku,11663431,11663431,100.0,100.0,JVD_HC,時刻,HHmm形式の時刻,,C
jvd_hc,chokyo_nengappi,11663431,11663431,100.0,100.0,JVD_HC,年月日,YYYYMMDD形式の日付,,C
jvd_hc,data_kubun,11663431,11663431,100.0,100.0,JVD_HC,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_hc,data_sakusei_nengappi,11663431,11663431,100.0,100.0,JVD_HC,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_hc,record_id,11663431,11663431,100.0,100.0,JVD_HC,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_hc,tracen_kubun,11663431,11663431,100.0,100.0,JVD_HC,tracen_kubun,tracen_kubunフィールド,,C
jvd_hn,bamei,161003,161003,100.0,100.0,JVD_HN,馬名,競走馬の正式名称,最大36バイト(全角),C
jvd_hn,bamei_eur,161003,161003,100.0,100.0,JVD_HN,bamei_eur,bamei_eurフィールド,,C
jvd_hn,bamei_hankaku_kana,161003,161003,100.0,100.0,JVD_HN,bamei_hankaku_kana,bamei_hankaku_kanaフィールド,,C
jvd_hn,data_kubun,161003,161003,100.0,100.0,JVD_HN,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_hn,data_sakusei_nengappi,161003,161003,100.0,100.0,JVD_HN,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_hn,hanshoku_toroku_bango,161003,161003,100.0,100.0,JVD_HN,hanshoku_toroku_bango,hanshoku_toroku_bangoフィールド,,C
jvd_hn,ketto_joho_01a,161003,161003,100.0,100.0,JVD_HN,ketto_joho_01a,ketto_joho_01aフィールド,,C
jvd_hn,ketto_joho_02a,161003,161003,100.0,100.0,JVD_HN,ketto_joho_02a,ketto_joho_02aフィールド,,C
jvd_hn,ketto_toroku_bango,161003,161003,100.0,100.0,JVD_HN,血統登録番号,馬の一意識別番号（JRA公式）,10桁数字,C
jvd_hn,record_id,161003,161003,100.0,100.0,JVD_HN,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_hn,seinen,161003,161003,100.0,100.0,JVD_HN,seinen,seinenフィールド,,C
jvd_hn,yobi_1,161003,161003,100.0,100.0,JVD_HN,予備1,予備フィールド1（将来の拡張用）,,C
jvd_hn,yobi_2,161003,161003,100.0,100.0,JVD_HN,予備2,予備フィールド2（将来の拡張用）,,C
jvd_hs,data_kubun,52824,52824,100.0,100.0,JVD_HS,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_hs,data_sakusei_nengappi,52824,52824,100.0,100.0,JVD_HS,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_hs,kaisai_kikan_max,52824,52824,100.0,100.0,JVD_HS,kaisai_kikan_max,kaisai_kikan_maxフィールド,,C
jvd_hs,kaisai_kikan_min,52824,52824,100.0,100.0,JVD_HS,kaisai_kikan_min,kaisai_kikan_minフィールド,,C
jvd_hs,ketto_joho_01a,52824,52824,100.0,100.0,JVD_HS,ketto_joho_01a,ketto_joho_01aフィールド,,C
jvd_hs,ketto_joho_02a,52824,52824,100.0,100.0,JVD_HS,ketto_joho_02a,ketto_joho_02aフィールド,,C
jvd_hs,ketto_toroku_bango,52824,52824,100.0,100.0,JVD_HS,血統登録番号,馬の一意識別番号（JRA公式）,10桁数字,C
jvd_hs,record_id,52824,52824,100.0,100.0,JVD_HS,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_hs,seinen,52824,52824,100.0,100.0,JVD_HS,seinen,seinenフィールド,,C
jvd_hs,shijo_meisho,52824,52824,100.0,100.0,JVD_HS,shijo_meisho,shijo_meishoフィールド,,C
jvd_hs,shusaisha_meisho,52824,52824,100.0,100.0,JVD_HS,shusaisha_meisho,shusaisha_meishoフィールド,,C
jvd_hs,shusaisha_shijo_code,52824,52824,100.0,100.0,JVD_HS,shusaishashijoコード,shusaishashijoの識別コード,,C
jvd_hs,torihiki_kakaku,52824,52824,100.0,100.0,JVD_HS,torihiki_kakaku,torihiki_kakakuフィールド,,C
jvd_hs,torihikiji_nenrei,52824,52824,100.0,100.0,JVD_HS,torihikiji_nenrei,torihikiji_nenreiフィールド,,C
jvd_hy,bamei,171615,171615,100.0,100.0,JVD_HY,馬名,競走馬の正式名称,最大36バイト(全角),C
jvd_hy,bamei_imi_yurai,171615,171615,100.0,100.0,JVD_HY,bamei_imi_yurai,bamei_imi_yuraiフィールド,,C
jvd_hy,data_kubun,171615,171615,100.0,100.0,JVD_HY,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_hy,data_sakusei_nengappi,171615,171615,100.0,100.0,JVD_HY,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_hy,ketto_toroku_bango,171615,171615,100.0,100.0,JVD_HY,血統登録番号,馬の一意識別番号（JRA公式）,10桁数字,C
jvd_hy,record_id,171615,171615,100.0,100.0,JVD_HY,レコードID,データ種別識別子（2文字）,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,C
jvd_ks,chokyoshi_code,1559,1559,100.0,100.0,JVD_KS,調教師コード,調教師の固有コード（JRA公式）,5桁数字,C
jvd_ks,chokyoshimei_ryakusho,1559,1559,100.0,100.0,JVD_KS,chokyoshimei_ryakusho,chokyoshimei_ryakushoフィールド,,C
jvd_ks,data_kubun,1559,1559,100.0,100.0,JVD_KS,データ区分,速報・確定などのデータ種別,1:速報 2:確定 3:特別登録,C
jvd_ks,data_sakusei_nengappi,1559,1559,100.0,100.0,JVD_KS,データ作成年月日,JRA-VANがデータを作成した日付,YYYYMMDD形式,C
jvd_ks,hatsukijo_joho_1,1559,1559,100.0,100.0,JVD_KS,hatsukijo_joho_1,hatsukijo_joho_1フィールド,,C
jvd_ks,hatsukijo_joho_2,1559,1559,100.0,100.0,JVD_KS,hatsukijo_joho_2,hatsukijo_joho_2フィールド,,C
jvd_ks,hatsushori_joho_1,1559,1559,100.0,100.0,JVD_KS,hatsushori_joho_1,hatsushori_joho_1フィールド,,C
jvd_ks,hatsushori_joho_2,1559,1559,100.0,100.0,JVD_KS,hatsushori_joho_2,hatsushori_joho_2フィールド,,C
jvd_ks,jushoshori_joho_1,1559,1559,100.0,100.0,JVD_KS,jushoshori_joho_1,jushoshori_joho_1フィールド,,C
jvd_ks,jushoshori_joho_2,1559,1559,100.0,100.0,JVD_KS,jushoshori_joho_2,jushoshori_joho_2フィールド,,C
jvd_ks,jushoshori_joho_3,1559,1559,100.0,100.0,JVD_KS,jushoshori_joho_3,jushoshori_joho_3フィールド,,C
jvd_ks,kijo_shikaku_code,1559,1559,100.0,100.0,JVD_KS,kijoshikakuコード,kijoshikakuの識別コード,,C
jvd_ks,kishu_code,1559,1559,100.0,100.0,JVD_KS,騎手コード,騎手の固有コード（JRA公式）,5桁数字,C
jvd_ks,kishu_minarai_code,1559,1559,100.0,100.0,JVD_KS,kishuminaraiコード,kishuminaraiの識別コード,,C
jvd_ks,kishumei,1559,1559,100.0,100.0,JVD_KS,kishumei,kishumeiフィールド,,C
